From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-06-11 03:00:00,2021-06-11 04:00:00,83.64,172.1,18.03,11.56,20.71,,14.71,0.17,15.43,1.19,2.94,0.59,0.49,1.0,34.25,39.34,2.15,266.55,11.42,736.25,0.09
2021-06-11 04:00:00,2021-06-11 05:00:00,60.23,171.1,10.2,12.61,14.54,,12.93,0.43,18.39,1.16,2.93,0.62,0.49,0.97,33.4,41.59,1.71,250.36,11.25,736.2,0.09
2021-06-11 05:00:00,2021-06-11 06:00:00,79.89,184.55,10.33,11.9,14.45,,4.48,1.56,16.68,1.2,2.83,0.57,0.5,1.0,32.74,43.05,1.67,247.78,13.97,735.27,0.07
2021-06-11 06:00:00,2021-06-11 07:00:00,66.82,172.4,12.87,13.66,17.8,,4.22,1.15,16.86,1.17,2.83,0.59,0.51,1.01,32.23,44.73,1.67,248.91,43.21,734.97,0.07
2021-06-11 07:00:00,2021-06-11 08:00:00,78.76,131.6,12.65,13.13,17.33,,3.07,0.91,26.09,1.22,2.85,0.59,0.5,1.01,32.36,44.99,2.04,235.94,169.39,734.7,0.12
2021-06-11 08:00:00,2021-06-11 09:00:00,66.42,106.1,19.61,14.85,23.82,,5.72,0.3,31.55,1.21,2.91,0.59,0.48,1.01,33.15,43.31,2.03,242.82,409.39,734.4,0.18
2021-06-11 09:00:00,2021-06-11 10:00:00,43.68,59.0,13.52,17.2,19.96,,10.28,0.36,36.63,1.22,2.9,0.59,0.49,0.99,34.26,40.64,2.3,225.46,585.62,734.35,0.18
2021-06-11 10:00:00,2021-06-11 11:00:00,32.56,85.12,8.23,16.66,13.9,,7.94,1.21,38.22,1.21,2.91,0.63,0.49,1.02,35.79,37.49,2.19,234.28,725.28,734.47,0.14
2021-06-11 11:00:00,2021-06-11 12:00:00,37.91,91.28,16.15,15.38,21.34,,6.79,0.22,36.5,1.21,2.9,0.6,0.51,0.97,37.51,33.95,1.79,242.1,748.92,734.85,0.13
2021-06-11 12:00:00,2021-06-11 13:00:00,51.88,70.0,12.86,16.5,19.29,,7.59,0.29,40.49,1.19,2.96,0.6,0.51,1.01,38.7,32.13,1.93,231.1,742.51,735.33,0.24
2021-06-11 13:00:00,2021-06-11 14:00:00,35.99,56.3,27.9,14.52,30.26,,13.22,0.17,39.37,1.23,2.84,0.59,0.5,0.96,39.83,30.32,1.73,237.92,799.86,736.1,0.27
2021-06-11 14:00:00,2021-06-11 15:00:00,24.02,28.1,15.31,16.96,21.45,,14.07,0.24,42.57,1.19,2.97,0.59,0.49,0.98,40.77,28.43,1.74,240.23,738.54,736.77,0.27
2021-06-11 15:00:00,2021-06-11 16:00:00,12.62,43.9,14.98,18.22,21.71,,12.4,0.21,37.64,1.22,2.93,0.6,0.47,0.99,41.44,27.53,1.83,255.07,626.82,737.25,0.23
2021-06-11 16:00:00,2021-06-11 17:00:00,27.18,83.6,9.84,20.14,18.39,,9.56,0.74,44.77,1.17,2.97,0.58,0.51,1.01,41.67,27.06,1.69,256.36,470.1,737.85,0.19
2021-06-11 17:00:00,2021-06-11 18:00:00,27.96,82.6,8.65,17.29,14.86,,4.47,0.68,41.16,1.17,2.92,0.6,0.5,0.98,41.31,27.37,1.84,251.84,272.77,738.23,0.2
2021-06-11 18:00:00,2021-06-11 19:00:00,30.05,110.5,24.85,18.61,29.79,,4.22,1.07,35.67,1.19,2.93,0.6,0.51,0.98,40.38,27.83,1.89,251.68,90.76,738.38,0.15
2021-06-11 19:00:00,2021-06-11 20:00:00,30.03,105.62,17.38,19.45,24.44,,8.9,0.22,37.25,1.21,2.89,0.6,0.49,1.0,39.52,29.53,1.69,248.94,15.71,738.03,0.18
2021-06-11 20:00:00,2021-06-11 21:00:00,34.58,128.88,6.52,15.08,10.27,,7.38,0.53,25.4,1.19,2.94,0.59,0.51,1.0,39.02,30.76,1.5,239.12,11.4,737.38,0.17
2021-06-11 21:00:00,2021-06-11 22:00:00,42.15,132.5,11.16,15.26,17.02,,2.37,0.98,18.32,1.23,2.9,0.6,0.48,0.97,38.57,31.09,1.32,247.07,12.1,736.98,0.08
2021-06-11 22:00:00,2021-06-11 23:00:00,56.38,131.3,12.15,16.27,18.6,,3.0,0.5,18.84,1.17,2.81,0.59,0.49,1.0,38.13,31.52,1.35,242.24,12.34,736.7,0.07
2021-06-11 23:00:00,2021-06-12 00:00:00,73.01,109.7,22.72,15.12,26.45,,2.88,0.51,17.6,1.2,2.93,0.6,0.51,1.03,37.66,32.08,1.13,239.7,11.9,736.77,0.09
2021-06-12 00:00:00,2021-06-12 01:00:00,49.13,67.4,16.75,20.13,24.29,,7.21,0.24,18.71,1.18,2.91,0.59,0.5,0.98,36.96,33.18,1.23,242.45,11.9,736.88,0.1
2021-06-12 01:00:00,2021-06-12 02:00:00,24.83,83.4,7.08,19.95,13.69,,9.15,0.53,15.52,1.22,2.84,0.59,0.51,1.03,36.03,35.73,1.8,263.12,11.45,736.62,0.08
2021-06-12 02:00:00,2021-06-12 03:00:00,84.01,188.6,10.95,20.45,19.49,,7.31,1.11,17.36,1.22,2.88,0.59,0.51,0.98,34.85,38.76,2.14,267.2,11.49,736.4,0.07
2021-06-12 03:00:00,2021-06-12 04:00:00,87.65,199.8,12.22,16.83,18.94,,6.9,0.46,17.51,1.19,2.93,0.58,0.5,0.99,33.99,40.53,1.76,261.44,11.66,736.25,0.07
2021-06-12 04:00:00,2021-06-12 05:00:00,76.51,152.55,20.41,15.5,24.69,,3.6,1.16,17.72,1.2,2.85,0.59,0.5,1.02,33.36,40.26,1.74,249.19,11.42,736.12,0.09
2021-06-12 05:00:00,2021-06-12 06:00:00,45.71,115.8,18.41,14.33,22.46,,6.04,0.17,18.87,1.2,2.82,0.6,0.52,1.0,32.66,40.92,1.43,249.35,13.54,735.73,0.1
2021-06-12 06:00:00,2021-06-12 07:00:00,34.33,80.0,13.35,15.7,17.39,,5.83,0.26,16.14,1.21,2.88,0.59,0.5,1.03,32.24,43.5,1.27,239.59,46.91,734.6,0.09
2021-06-12 07:00:00,2021-06-12 08:00:00,62.23,90.2,9.72,13.5,13.68,,2.8,1.23,15.78,1.23,2.67,0.6,0.49,0.99,32.3,45.74,1.61,234.15,155.2,733.95,0.07
2021-06-12 08:00:00,2021-06-12 09:00:00,69.07,109.22,10.72,14.33,16.43,,3.13,1.11,31.24,1.2,2.91,0.6,0.49,0.97,33.05,44.05,1.85,244.1,351.56,733.77,0.12
2021-06-12 09:00:00,2021-06-12 10:00:00,58.21,86.58,21.42,13.48,24.56,,2.46,0.59,34.77,1.17,2.78,0.62,0.51,0.99,34.06,41.47,1.99,235.91,537.62,734.15,0.15
2021-06-12 10:00:00,2021-06-12 11:00:00,54.22,77.1,16.99,22.79,25.02,,5.25,0.35,38.42,1.18,2.89,0.6,0.51,1.01,35.44,38.81,1.53,249.58,689.69,734.38,0.2
2021-06-12 11:00:00,2021-06-12 12:00:00,43.69,69.03,18.29,12.87,21.24,,7.19,0.56,40.31,1.2,2.9,0.59,0.48,0.98,36.36,36.54,2.03,235.32,730.1,734.55,0.25
2021-06-12 12:00:00,2021-06-12 13:00:00,38.47,86.6,4.09,12.49,6.97,,6.4,0.69,38.22,1.19,2.88,0.6,0.5,1.02,37.62,34.37,1.69,248.34,737.94,734.9,0.22
2021-06-12 13:00:00,2021-06-12 14:00:00,51.64,96.8,14.77,13.56,19.18,,6.67,0.6,31.44,1.19,2.92,0.6,0.49,0.99,38.8,32.44,1.72,251.23,766.74,735.52,0.21
2021-06-12 14:00:00,2021-06-12 15:00:00,28.85,48.4,12.39,13.34,17.26,,10.92,0.28,38.94,1.2,3.0,0.6,0.5,1.0,39.8,30.52,1.7,252.93,702.42,736.4,0.22
2021-06-12 15:00:00,2021-06-12 16:00:00,15.85,45.8,10.78,13.66,16.14,,5.74,0.28,38.39,1.21,2.93,0.6,0.51,1.02,40.37,29.1,1.59,257.92,580.13,736.67,0.26
2021-06-12 16:00:00,2021-06-12 17:00:00,9.64,78.2,13.27,12.66,17.59,,7.4,0.32,40.65,1.19,3.02,0.6,0.52,1.05,40.62,28.96,1.65,245.17,435.16,737.13,0.27
2021-06-12 17:00:00,2021-06-12 18:00:00,26.5,82.2,8.09,13.47,13.75,,13.14,0.3,39.14,1.2,2.95,0.61,0.5,1.01,40.47,28.79,1.72,261.21,250.09,737.38,0.16
2021-06-12 18:00:00,2021-06-12 19:00:00,28.14,97.7,14.43,16.07,20.3,,8.93,0.56,39.44,1.22,2.95,0.59,0.48,0.99,39.84,29.74,1.47,247.88,86.42,737.4,0.16
2021-06-12 19:00:00,2021-06-12 20:00:00,39.57,127.2,10.8,18.25,18.28,,4.66,1.26,34.3,1.14,2.72,0.54,0.47,0.94,39.12,30.84,1.36,242.61,16.86,737.0,0.17
2021-06-12 20:00:00,2021-06-12 21:00:00,66.18,156.37,15.35,16.13,21.09,,2.45,1.62,24.23,0.94,2.06,0.4,0.28,0.78,38.61,31.4,1.02,233.33,11.56,736.07,0.12
2021-06-12 21:00:00,2021-06-12 22:00:00,71.45,161.03,10.67,15.05,16.67,,6.72,0.81,16.26,0.88,2.12,0.39,0.32,0.81,38.23,31.65,1.09,238.43,12.1,735.15,0.12
2021-06-12 22:00:00,2021-06-12 23:00:00,93.17,157.28,15.57,14.5,20.41,,7.31,0.52,14.78,0.93,1.94,0.4,0.31,0.82,37.79,32.35,0.89,235.93,12.36,734.7,0.09
2021-06-12 23:00:00,2021-06-13 00:00:00,104.55,156.5,10.54,16.26,17.31,,8.56,0.37,16.84,0.91,2.0,0.41,0.29,0.82,37.57,33.01,0.95,239.82,12.89,734.13,0.09
2021-06-13 00:00:00,2021-06-13 01:00:00,84.8,156.5,16.36,14.63,21.12,,8.27,0.29,16.09,0.89,1.96,0.41,0.31,0.82,37.18,34.55,1.46,250.64,12.36,734.83,0.09
2021-06-13 01:00:00,2021-06-13 02:00:00,63.04,156.5,7.67,14.81,13.36,,6.33,0.58,15.35,0.88,2.18,0.39,0.3,0.79,36.63,36.31,1.84,253.61,11.95,735.35,0.09
2021-06-13 02:00:00,2021-06-13 03:00:00,68.23,156.5,13.75,12.78,18.03,,4.55,1.21,18.48,0.89,2.02,0.4,0.31,0.78,35.62,37.99,1.88,243.99,11.32,736.03,0.08
2021-06-13 03:00:00,2021-06-13 04:00:00,56.73,156.5,14.13,13.71,18.84,,8.78,0.17,19.26,0.9,2.03,0.41,0.32,0.8,34.82,38.41,1.83,246.83,11.59,736.6,0.09
2021-06-13 04:00:00,2021-06-13 05:00:00,56.0,156.5,10.91,13.97,15.61,,8.91,0.39,18.44,0.92,1.99,0.39,0.31,0.78,34.23,39.75,1.62,251.91,11.96,736.0,0.08
2021-06-13 05:00:00,2021-06-13 06:00:00,39.78,156.5,15.66,14.78,20.64,,7.34,0.94,18.94,0.9,2.05,0.4,0.29,0.81,33.6,41.32,1.84,269.66,13.91,735.15,0.09
2021-06-13 06:00:00,2021-06-13 07:00:00,52.89,156.5,6.69,14.99,13.38,,7.63,0.78,18.67,0.86,1.95,0.42,0.29,0.79,33.01,43.59,1.97,260.84,45.96,734.62,0.09
2021-06-13 07:00:00,2021-06-13 08:00:00,47.34,138.3,16.36,13.25,20.39,,4.93,0.71,29.34,0.9,2.0,0.4,0.3,0.79,32.97,44.7,2.64,259.88,169.28,734.25,0.14
2021-06-13 08:00:00,2021-06-13 09:00:00,34.38,89.7,13.49,13.88,18.41,,6.38,0.39,38.43,0.89,1.96,0.41,0.31,0.8,33.75,43.12,2.08,250.21,367.31,734.1,0.17
2021-06-13 09:00:00,2021-06-13 10:00:00,31.67,89.7,10.48,13.13,15.43,,7.49,0.56,40.41,0.9,1.97,0.4,0.3,0.81,34.8,40.38,2.09,253.81,513.86,734.33,0.16
2021-06-13 10:00:00,2021-06-13 11:00:00,31.22,82.38,11.79,11.27,15.7,,7.19,0.52,41.61,0.9,1.97,0.39,0.29,0.78,35.69,38.24,2.23,251.1,655.3,734.42,0.24
2021-06-13 11:00:00,2021-06-13 12:00:00,25.34,78.4,11.42,12.72,15.73,,4.89,0.92,41.93,0.87,1.92,0.39,0.3,0.8,36.94,35.78,1.69,245.76,633.3,734.42,0.26
2021-06-13 12:00:00,2021-06-13 13:00:00,51.0,94.55,11.88,11.32,15.8,,4.57,0.87,42.19,0.86,2.0,0.39,0.31,0.81,37.79,34.2,1.6,268.97,734.85,734.52,0.23
2021-06-13 13:00:00,2021-06-13 14:00:00,34.12,105.67,10.83,11.26,14.93,,7.88,0.37,43.17,0.87,1.97,0.4,0.29,0.82,38.5,33.16,1.11,254.95,686.76,734.75,0.23
2021-06-13 14:00:00,2021-06-13 15:00:00,37.7,115.0,10.84,11.23,14.87,,8.98,0.34,45.32,0.93,2.08,0.39,0.3,0.75,38.95,32.45,1.14,254.26,623.13,735.23,0.18
2021-06-13 15:00:00,2021-06-13 16:00:00,47.4,111.55,11.75,12.27,16.19,,8.49,0.32,46.71,0.9,2.02,0.39,0.31,0.81,39.61,31.3,0.95,258.24,576.79,735.95,0.17
2021-06-13 16:00:00,2021-06-13 17:00:00,44.24,101.7,9.3,12.2,14.13,,7.06,0.57,46.69,0.91,2.07,0.39,0.32,0.81,39.96,30.47,1.02,250.35,430.65,736.65,0.18
2021-06-13 17:00:00,2021-06-13 18:00:00,51.66,105.78,10.98,11.96,15.32,,6.25,0.3,45.76,0.93,2.08,0.41,0.3,0.82,39.82,30.23,1.0,237.98,240.41,737.15,0.18
2021-06-13 18:00:00,2021-06-13 19:00:00,46.13,105.58,13.19,11.83,17.12,,7.04,0.32,42.77,0.91,1.85,0.41,0.31,0.8,39.45,30.41,0.97,247.34,87.13,737.33,0.18
2021-06-13 19:00:00,2021-06-13 20:00:00,55.16,117.62,13.95,12.16,17.89,,11.44,0.53,43.13,0.91,2.06,0.38,0.3,0.8,38.75,31.13,0.8,233.64,15.74,737.17,0.17
2021-06-13 20:00:00,2021-06-13 21:00:00,50.81,124.12,12.8,15.08,18.49,,11.96,0.53,28.33,0.9,2.01,0.41,0.31,0.73,38.23,31.99,0.59,242.03,11.96,736.75,0.13
2021-06-13 21:00:00,2021-06-13 22:00:00,62.7,132.68,11.0,14.51,16.64,,4.73,1.02,24.75,0.91,1.93,0.4,0.3,0.82,38.23,32.34,0.8,243.73,12.92,735.88,0.13
2021-06-13 22:00:00,2021-06-13 23:00:00,63.87,116.17,16.39,16.26,21.99,,6.66,0.69,16.02,0.9,2.02,0.4,0.3,0.81,37.7,32.89,0.77,236.36,11.88,735.32,0.1
2021-06-13 23:00:00,2021-06-14 00:00:00,56.57,118.4,21.35,18.41,27.08,,12.64,0.31,12.32,0.92,1.89,0.41,0.3,0.78,37.19,33.48,0.73,223.12,12.57,735.67,0.1
2021-06-14 00:00:00,2021-06-14 01:00:00,52.04,113.03,9.14,15.44,14.13,,13.11,0.46,13.14,0.91,1.96,0.41,0.31,0.82,36.68,34.45,0.66,236.88,12.89,735.3,0.09
2021-06-14 01:00:00,2021-06-14 02:00:00,55.75,127.8,13.73,13.8,18.57,,8.97,0.17,15.0,0.93,2.02,0.42,0.3,0.79,36.61,34.8,1.19,255.28,13.79,735.3,0.09
2021-06-14 02:00:00,2021-06-14 03:00:00,36.77,127.03,13.45,10.63,16.59,,7.28,0.29,13.9,0.89,2.03,0.39,0.31,0.78,36.05,36.07,1.02,245.51,12.09,735.95,0.09
2021-06-14 03:00:00,2021-06-14 04:00:00,51.33,100.9,20.33,11.62,22.61,,10.25,0.17,13.37,0.9,1.97,0.41,0.3,0.8,35.42,38.28,1.42,249.88,12.14,736.42,0.11
2021-06-14 04:00:00,2021-06-14 05:00:00,33.45,105.62,10.52,11.37,13.63,,9.72,0.55,13.77,0.87,1.86,0.39,0.3,0.78,34.69,40.67,1.59,266.9,11.63,736.3,0.1
2021-06-14 05:00:00,2021-06-14 06:00:00,46.54,146.33,8.59,13.58,13.0,,4.1,1.76,14.33,0.89,1.98,0.39,0.31,0.78,33.95,42.0,1.33,256.62,14.29,735.93,0.09
2021-06-14 06:00:00,2021-06-14 07:00:00,57.38,157.28,12.2,11.31,16.05,,5.34,1.18,14.84,0.92,2.07,0.4,0.28,0.8,33.63,42.39,1.46,267.74,49.28,735.27,0.09
2021-06-14 07:00:00,2021-06-14 08:00:00,71.12,128.0,12.91,12.67,16.79,,2.91,1.66,25.62,0.88,2.03,0.38,0.29,0.83,33.68,42.44,2.25,264.51,157.86,734.73,0.12
2021-06-14 08:00:00,2021-06-14 09:00:00,70.05,107.95,21.21,12.93,24.1,,3.87,0.61,33.03,0.9,2.03,0.39,0.3,0.8,34.23,41.77,1.74,257.9,359.77,734.67,0.16
2021-06-14 09:00:00,2021-06-14 10:00:00,49.18,99.95,9.61,11.54,13.26,,6.31,0.5,39.26,0.92,2.05,0.38,0.3,0.81,34.95,40.53,2.09,259.25,536.24,734.35,0.15
2021-06-14 10:00:00,2021-06-14 11:00:00,30.91,101.75,10.43,14.18,15.64,,5.38,1.25,40.1,0.93,1.96,0.4,0.3,0.79,36.02,38.91,1.64,263.56,654.62,734.07,0.18
2021-06-14 11:00:00,2021-06-14 12:00:00,35.02,116.5,15.83,13.42,20.06,,9.69,0.22,41.94,0.9,2.04,0.4,0.29,0.8,36.91,37.13,1.34,255.41,660.08,734.25,0.19
2021-06-14 12:00:00,2021-06-14 13:00:00,46.71,66.0,15.42,13.39,19.3,,5.46,0.78,39.57,0.88,2.06,0.4,0.32,0.8,37.63,35.11,1.56,242.54,657.68,734.9,0.26
2021-06-14 13:00:00,2021-06-14 14:00:00,42.25,82.65,18.58,14.33,22.72,,9.62,0.18,36.76,0.91,1.98,0.38,0.3,0.81,38.56,33.02,1.39,236.69,749.82,735.88,0.26
2021-06-14 14:00:00,2021-06-14 15:00:00,25.42,82.5,13.87,14.04,18.78,,7.64,0.22,41.81,0.93,2.1,0.4,0.29,0.84,39.25,32.04,1.06,271.49,635.34,736.77,0.26
2021-06-14 15:00:00,2021-06-14 16:00:00,27.62,109.07,15.26,12.68,19.2,,7.52,0.58,39.97,0.91,2.07,0.41,0.3,0.8,39.78,30.84,1.06,252.69,587.09,737.5,0.23
2021-06-14 16:00:00,2021-06-14 17:00:00,33.2,89.67,14.86,13.73,19.41,,7.2,0.33,40.42,0.92,1.88,0.41,0.31,0.8,40.03,29.92,1.1,239.51,432.56,738.08,0.22
2021-06-14 17:00:00,2021-06-14 18:00:00,43.4,97.62,11.88,14.67,17.29,,5.0,0.6,42.32,0.9,1.95,0.41,0.3,0.77,40.06,29.55,1.05,239.11,255.58,738.35,0.18
2021-06-14 18:00:00,2021-06-14 19:00:00,38.67,101.57,6.76,14.12,13.02,,4.54,1.3,23.8,0.7,2.44,0.5,0.5,0.62,39.64,29.7,0.81,232.28,88.41,738.38,0.16
2021-06-14 19:00:00,2021-06-14 20:00:00,51.57,82.08,10.75,16.59,17.65,,5.89,1.9,17.58,0.69,2.5,0.53,0.5,0.59,38.84,30.46,0.76,237.35,14.04,737.83,0.16
2021-06-14 20:00:00,2021-06-14 21:00:00,66.24,85.52,19.14,16.29,24.21,,4.86,1.12,12.89,0.71,2.56,0.5,0.51,0.58,38.31,31.16,0.73,232.22,11.35,737.62,0.18
2021-06-14 21:00:00,2021-06-14 22:00:00,52.65,83.02,18.07,18.77,24.65,,8.96,0.27,19.56,0.71,2.48,0.5,0.5,0.6,37.89,31.81,0.82,227.26,12.21,737.35,0.14
2021-06-14 22:00:00,2021-06-14 23:00:00,29.4,100.17,6.12,14.49,10.1,,8.03,1.11,19.08,0.7,2.55,0.5,0.5,0.63,37.62,32.79,0.91,237.25,13.07,737.0,0.11
2021-06-14 23:00:00,2021-06-15 00:00:00,73.83,112.1,16.1,15.96,21.58,,7.15,1.37,15.5,0.67,2.42,0.51,0.5,0.61,37.18,33.56,0.8,237.57,12.9,737.03,0.11
2021-06-15 00:00:00,2021-06-15 01:00:00,63.62,105.47,9.93,15.66,16.11,,6.7,1.17,16.33,0.7,2.55,0.51,0.51,0.58,36.68,34.45,0.76,232.99,12.81,737.1,0.11
2021-06-15 01:00:00,2021-06-15 02:00:00,72.03,96.9,24.99,16.49,28.99,,6.32,0.34,14.74,0.69,2.59,0.48,0.5,0.6,36.07,35.24,0.71,233.11,12.82,737.6,0.12
2021-06-15 02:00:00,2021-06-15 03:00:00,38.83,81.97,16.46,12.39,19.93,,9.4,0.22,16.29,0.71,2.41,0.49,0.49,0.57,35.84,35.76,0.88,231.87,12.73,738.02,0.13
2021-06-15 03:00:00,2021-06-15 04:00:00,27.91,78.88,6.55,13.11,10.12,,7.52,1.45,15.3,0.7,2.56,0.5,0.5,0.6,35.44,36.9,1.03,237.71,12.96,738.0,0.11
2021-06-15 04:00:00,2021-06-15 05:00:00,65.09,100.6,12.89,13.84,17.92,,6.8,1.76,17.64,0.71,2.44,0.5,0.47,0.63,35.11,37.98,1.29,250.12,12.74,737.95,0.11
2021-06-15 05:00:00,2021-06-15 06:00:00,61.76,99.2,7.48,12.99,12.88,,5.79,1.09,15.91,0.7,2.47,0.49,0.51,0.62,34.63,39.55,1.82,267.05,14.08,737.73,0.11
2021-06-15 06:00:00,2021-06-15 07:00:00,75.25,118.95,23.86,10.42,24.86,,6.63,0.45,14.08,0.72,2.52,0.53,0.51,0.6,34.05,42.73,1.35,284.31,49.43,737.25,0.12
2021-06-15 07:00:00,2021-06-15 08:00:00,70.92,114.6,11.28,10.84,14.77,,11.57,0.32,15.5,0.71,2.43,0.49,0.5,0.6,33.87,44.37,1.96,276.18,144.73,736.77,0.13
2021-06-15 08:00:00,2021-06-15 09:00:00,59.12,124.38,8.04,11.76,11.68,,5.63,1.32,16.92,0.7,2.54,0.5,0.51,0.64,34.5,42.43,1.88,265.64,338.71,736.43,0.09
2021-06-15 09:00:00,2021-06-15 10:00:00,62.06,144.3,13.22,12.49,17.48,,4.64,0.4,18.85,0.7,2.36,0.53,0.5,0.59,35.37,40.35,1.68,257.97,523.92,736.52,0.07
2021-06-15 10:00:00,2021-06-15 11:00:00,62.72,145.0,14.86,12.57,18.81,,5.65,0.38,,0.72,2.51,0.48,0.51,0.6,36.27,38.44,1.92,239.67,650.27,736.77,0.07
2021-06-15 11:00:00,2021-06-15 12:00:00,,,21.87,11.66,23.75,,12.81,0.17,,0.69,2.6,0.51,0.49,0.62,37.05,36.55,2.29,241.29,716.64,737.38,0.13
2021-06-15 12:00:00,2021-06-15 13:00:00,,,10.62,12.41,15.1,,13.3,,38.89,0.69,2.49,0.49,0.51,0.61,38.06,34.76,1.81,243.89,749.24,737.95,0.18
2021-06-15 13:00:00,2021-06-15 14:00:00,65.02,95.35,7.42,15.4,13.33,,7.85,1.38,37.82,0.68,2.56,0.48,0.49,0.6,38.86,33.1,2.06,253.41,776.66,738.62,0.21
2021-06-15 14:00:00,2021-06-15 15:00:00,35.67,88.03,14.19,15.16,19.65,,5.47,1.12,36.2,0.7,2.49,0.51,0.51,0.59,39.57,31.68,1.78,240.67,707.47,739.75,0.26
2021-06-15 15:00:00,2021-06-15 16:00:00,19.55,54.83,14.6,14.91,19.85,,,0.17,39.26,0.72,2.47,0.51,0.5,0.58,40.07,30.39,1.93,247.65,577.21,740.77,0.21
2021-06-15 16:00:00,2021-06-15 17:00:00,27.99,95.9,15.52,14.43,20.34,,,0.16,35.9,0.74,2.41,0.49,0.5,0.63,40.23,30.0,1.91,241.2,424.24,741.4,0.18
2021-06-15 17:00:00,2021-06-15 18:00:00,29.88,105.1,7.48,11.71,12.18,,,0.2,44.64,0.65,2.57,0.53,0.52,0.63,40.17,29.84,1.59,236.35,314.46,741.5,0.18
2021-06-15 18:00:00,2021-06-15 19:00:00,,,,,,,,,,,,,,,,,,,,,
2021-06-15 19:00:00,2021-06-15 20:00:00,39.81,,2.48,16.57,7.82,,7.49,,32.94,0.71,2.43,0.51,0.46,0.6,38.56,31.42,1.46,270.84,10.72,740.5,0.23
2021-06-15 20:00:00,2021-06-15 21:00:00,34.95,98.4,10.79,10.25,14.34,,7.71,,32.4,0.69,2.79,0.48,0.48,0.63,38.59,31.36,2.45,307.95,12.2,739.6,0.18
2021-06-15 21:00:00,2021-06-15 22:00:00,431.66,,13.26,13.5,17.02,,6.68,1.04,16.89,0.68,2.53,0.49,0.52,0.57,30.71,45.17,2.68,39.97,12.08,735.1,0.14
2021-06-15 22:00:00,2021-06-15 23:00:00,292.63,,16.71,11.9,19.95,,11.01,0.21,24.82,0.69,2.49,0.49,0.51,0.6,28.66,53.8,2.68,185.55,13.26,732.73,0.15
2021-06-15 23:00:00,2021-06-16 00:00:00,304.35,904.7,15.87,15.25,20.41,,12.8,0.2,24.94,0.69,2.42,0.52,0.5,0.62,27.19,57.35,0.53,154.31,13.21,732.97,0.15
2021-06-16 00:00:00,2021-06-16 01:00:00,152.18,489.45,9.87,16.97,16.22,,13.93,0.26,18.89,0.7,2.46,0.53,0.49,0.59,27.72,56.19,1.33,192.96,14.3,735.05,0.14
2021-06-16 01:00:00,2021-06-16 02:00:00,76.09,327.8,15.09,11.7,18.56,,13.95,0.48,19.38,0.7,2.57,0.49,0.48,0.62,27.64,52.94,1.5,190.07,17.09,736.15,0.15
2021-06-16 02:00:00,2021-06-16 03:00:00,38.04,219.6,19.97,14.83,24.1,,11.86,1.56,16.34,0.71,2.38,0.49,0.49,0.61,28.5,49.79,0.1,218.25,18.23,736.07,0.15
2021-06-16 03:00:00,2021-06-16 04:00:00,,,24.13,15.07,27.52,,,0.17,43.96,0.69,2.56,0.51,0.49,0.59,29.33,47.22,0.87,201.04,19.59,736.82,0.17
2021-06-16 04:00:00,2021-06-16 05:00:00,,,10.94,14.34,14.0,,,0.57,53.11,0.71,2.53,0.5,0.48,0.58,29.02,49.25,0.69,185.51,18.81,736.53,0.17
2021-06-16 05:00:00,2021-06-16 06:00:00,,,9.94,18.44,16.94,,,1.77,22.62,0.69,2.58,0.5,0.51,0.58,29.14,49.62,0.45,204.39,19.04,735.67,0.14
2021-06-16 06:00:00,2021-06-16 07:00:00,,,14.25,15.45,19.86,,,0.9,15.98,0.72,2.42,0.5,0.5,0.63,29.48,50.3,0.64,280.9,54.63,734.47,0.15
2021-06-16 07:00:00,2021-06-16 08:00:00,17.82,26.63,21.01,13.35,24.09,,7.76,1.28,16.09,0.67,2.57,0.49,0.49,0.57,30.48,50.22,0.8,279.82,152.11,733.95,0.13
2021-06-16 08:00:00,2021-06-16 09:00:00,8.91,21.5,23.06,12.26,25.2,,13.74,0.43,20.4,0.69,2.59,0.48,0.49,0.62,31.58,48.81,1.07,315.96,329.7,733.62,0.13
2021-06-16 09:00:00,2021-06-16 10:00:00,12.45,18.2,13.86,14.08,17.15,,15.12,1.24,14.57,0.68,2.56,0.52,0.5,0.62,33.01,47.16,1.6,260.3,528.43,733.27,0.17
2021-06-16 10:00:00,2021-06-16 11:00:00,15.54,55.03,,,,,7.53,1.8,19.66,0.7,2.47,0.52,0.49,0.6,33.85,45.84,1.49,244.71,644.04,732.98,0.18
2021-06-16 11:00:00,2021-06-16 12:00:00,21.97,71.38,,,,,5.55,0.52,24.32,0.67,2.48,0.51,0.51,0.62,34.42,44.36,1.4,252.24,548.16,732.9,0.2
2021-06-16 12:00:00,2021-06-16 13:00:00,36.56,73.7,,,,,4.18,0.43,28.05,0.71,2.52,0.48,0.51,0.6,35.52,41.92,1.35,246.61,735.1,733.3,0.24
