From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C)
2021-05-23 10:00:00,2021-05-23 11:00:00,498.36,,8.09,19.56,16.87,40.39,7.78,0.31,31.54,0.5,0.0,,,,26.3,48.47,1.45,259.6,279.88,,-0.03,,
2021-05-23 11:00:00,2021-05-23 12:00:00,376.9,827.2,5.26,16.43,12.93,40.0,8.18,0.15,40.49,0.5,0.0,,,,28.86,41.97,0.62,206.84,497.15,,-0.05,,
2021-05-23 12:00:00,2021-05-23 13:00:00,323.26,943.59,5.57,18.08,14.07,39.96,7.3,0.15,38.72,0.5,0.41,,,,30.57,38.43,0.99,271.77,503.0,,-0.05,,
2021-05-23 13:00:00,2021-05-23 14:00:00,291.01,882.28,4.79,15.34,11.99,39.78,7.15,0.78,50.41,0.5,6.94,,,,30.92,39.08,0.88,290.82,423.67,,-0.06,,
2021-05-23 14:00:00,2021-05-23 15:00:00,293.95,822.62,4.44,13.09,10.45,40.02,5.98,0.67,42.6,0.5,0.0,,,,31.05,40.41,0.73,317.05,320.5,,-0.06,,
2021-05-23 15:00:00,2021-05-23 16:00:00,248.96,690.36,4.89,14.51,11.56,39.89,4.7,0.63,49.61,0.5,0.0,,,,29.7,43.14,0.65,304.92,174.7,,-0.05,,
2021-05-23 16:00:00,2021-05-23 17:00:00,181.58,463.49,3.04,13.66,9.64,40.63,4.0,0.68,50.13,0.5,0.0,,,,31.23,37.01,0.65,300.87,177.15,,-0.05,,
2021-05-23 17:00:00,2021-05-23 18:00:00,146.2,364.0,4.13,12.83,10.13,39.82,4.22,0.99,65.13,0.5,0.0,,,,30.71,36.49,0.69,301.5,89.9,,-0.06,,
2021-05-23 18:00:00,2021-05-23 19:00:00,114.34,289.97,3.71,17.17,12.07,39.85,4.15,0.59,57.16,0.5,0.0,,,,28.91,36.83,0.68,310.34,64.25,,-0.04,,
2021-05-23 19:00:00,2021-05-23 20:00:00,87.23,133.72,4.33,19.84,13.96,39.81,1.4,0.84,69.03,0.5,0.0,,,,27.6,37.67,0.36,307.37,52.2,,-0.05,,
2021-05-23 20:00:00,2021-05-23 21:00:00,60.26,132.84,4.13,35.31,22.03,40.09,1.2,1.08,77.18,0.5,0.0,,,,26.88,40.26,0.5,294.98,52.28,,-0.03,,
2021-05-23 21:00:00,2021-05-23 22:00:00,34.76,144.78,5.62,36.71,23.99,40.14,1.2,0.93,64.76,0.5,0.0,,,,26.15,41.24,0.29,291.19,52.67,,-0.04,,
2021-05-23 22:00:00,2021-05-23 23:00:00,23.22,123.76,6.35,26.81,19.34,39.94,1.22,0.71,39.18,0.5,3.71,,,,25.48,40.47,0.46,272.0,53.05,,-0.02,,
2021-05-23 23:00:00,2021-05-24 00:00:00,34.72,97.81,7.06,28.33,20.72,40.38,1.7,0.51,45.18,0.5,4.76,,,,24.89,41.7,0.45,290.84,53.37,,-0.03,,
2021-05-24 00:00:00,2021-05-24 01:00:00,31.58,107.78,4.6,22.77,15.62,40.06,5.8,0.8,53.36,0.5,7.67,,,,24.32,43.97,0.7,269.19,53.85,,-0.02,,
2021-05-24 01:00:00,2021-05-24 02:00:00,20.01,92.73,4.44,30.2,19.61,40.25,9.38,0.86,27.24,1.81,8.6,,,,23.78,47.7,0.51,252.08,54.38,,-0.03,,
2021-05-24 02:00:00,2021-05-24 03:00:00,26.16,89.64,12.51,37.52,29.96,40.18,12.4,1.23,7.85,0.5,10.19,,,,23.68,46.77,0.7,258.95,54.6,,-0.02,,
2021-05-24 03:00:00,2021-05-24 04:00:00,22.65,117.72,7.23,24.36,18.74,40.02,14.93,1.26,11.12,0.5,10.0,,,,23.43,47.82,0.78,259.7,54.65,,-0.02,,
2021-05-24 04:00:00,2021-05-24 05:00:00,33.2,102.34,5.5,24.11,17.23,39.83,16.32,1.22,15.38,0.5,4.7,,,,23.04,49.41,1.07,264.81,54.78,,-0.02,,
2021-05-24 05:00:00,2021-05-24 06:00:00,51.37,100.77,4.82,24.79,17.04,40.34,16.25,0.63,16.54,0.5,0.0,,,,22.32,54.06,0.67,248.43,59.77,,-0.02,,
2021-05-24 06:00:00,2021-05-24 07:00:00,29.66,117.83,6.05,30.5,21.06,40.17,13.6,0.42,41.87,0.5,3.42,,,,22.91,53.94,0.59,264.98,109.65,,-0.02,,
2021-05-24 07:00:00,2021-05-24 08:00:00,48.53,127.76,7.8,28.43,21.36,40.13,11.75,0.22,43.61,0.5,1.93,,,,24.72,48.03,0.79,274.21,261.95,,-0.02,,
2021-05-24 08:00:00,2021-05-24 09:00:00,42.13,133.43,3.66,23.59,15.47,40.37,8.5,0.15,37.84,0.5,0.0,,,,26.76,41.65,0.52,285.92,375.78,,-0.02,,
2021-05-24 09:00:00,2021-05-24 10:00:00,47.86,147.4,5.43,21.73,15.9,40.24,6.35,0.72,47.89,0.5,0.0,,,,28.37,37.15,0.9,284.69,470.5,,-0.03,,
2021-05-24 10:00:00,2021-05-24 11:00:00,30.05,147.1,5.5,16.64,13.25,40.1,6.0,0.82,43.2,0.5,1.8,,,1.23,29.91,34.19,0.84,296.11,547.33,,-0.03,,
2021-05-24 11:00:00,2021-05-24 12:00:00,39.44,108.54,5.42,14.58,12.09,39.97,7.05,0.62,57.78,0.5,0.0,,,17.91,31.27,30.47,0.91,316.11,593.97,,-0.05,,
2021-05-24 12:00:00,2021-05-24 13:00:00,60.41,106.81,5.25,13.39,11.32,40.17,8.2,0.76,66.86,0.5,0.0,,,16.23,32.69,26.99,0.95,319.88,592.75,,-0.05,,
2021-05-24 13:00:00,2021-05-24 14:00:00,37.41,102.23,3.92,13.68,10.4,40.29,8.88,0.53,74.64,0.5,0.0,,,14.43,33.51,24.48,1.19,289.08,549.55,,-0.06,,
2021-05-24 14:00:00,2021-05-24 15:00:00,22.04,100.47,5.44,18.3,14.08,40.03,8.4,0.6,75.08,0.5,0.0,,,,34.01,21.92,1.25,287.99,467.8,,-0.08,,
2021-05-24 15:00:00,2021-05-24 16:00:00,32.55,108.59,5.3,16.53,13.03,40.21,7.93,0.35,74.69,0.5,0.0,,,,34.23,19.98,1.23,286.98,295.47,,-0.1,,
2021-05-24 16:00:00,2021-05-24 17:00:00,21.44,106.68,3.42,14.47,10.43,39.89,7.0,0.24,68.88,0.5,1.73,,,,34.51,19.36,1.03,291.7,135.38,,-0.08,,
2021-05-24 17:00:00,2021-05-24 18:00:00,33.25,102.4,4.49,20.05,14.21,39.55,6.15,0.68,83.19,0.5,0.0,,,,34.16,19.97,1.03,278.44,78.0,,-0.06,,
2021-05-24 18:00:00,2021-05-24 19:00:00,24.85,115.77,2.7,31.48,18.9,40.47,4.98,0.76,57.86,0.5,0.0,,,,32.82,22.5,0.62,290.21,61.85,,-0.06,,
2021-05-24 19:00:00,2021-05-24 20:00:00,38.91,123.25,4.42,65.73,37.94,39.72,1.3,1.33,62.27,0.96,1.64,1.42,,,30.72,26.92,0.15,227.61,51.03,,-0.04,,
2021-05-24 20:00:00,2021-05-24 21:00:00,61.97,170.2,2.31,66.66,37.01,40.2,1.2,2.43,,8.84,29.58,25.45,,,30.08,27.86,0.35,296.47,51.38,,-0.04,,
2021-05-24 21:00:00,2021-05-24 22:00:00,63.37,181.11,7.07,38.64,26.21,39.86,1.2,0.42,66.66,7.02,19.88,11.31,,,30.21,26.25,0.66,323.8,51.35,,-0.03,,
2021-05-24 22:00:00,2021-05-24 23:00:00,62.02,170.42,7.07,39.24,26.52,39.93,1.2,0.17,67.04,0.5,11.85,,,,29.66,27.32,0.48,287.81,51.25,,-0.04,,
2021-05-24 23:00:00,2021-05-25 00:00:00,56.77,171.06,5.45,42.35,26.89,39.92,1.5,0.15,33.99,0.5,14.48,0.63,,,28.22,31.42,0.25,196.63,52.0,,-0.03,,
2021-05-25 00:00:00,2021-05-25 01:00:00,79.25,174.9,5.45,51.51,31.76,39.89,4.92,0.15,61.72,0.5,11.12,,,,27.99,29.99,0.41,104.52,52.55,,-0.05,,
2021-05-25 01:00:00,2021-05-25 02:00:00,46.43,156.86,5.04,41.84,26.29,39.76,7.38,0.94,62.92,0.5,5.97,,,,27.66,29.86,0.6,173.86,52.7,,-0.03,,
2021-05-25 02:00:00,2021-05-25 03:00:00,36.15,141.02,5.2,35.26,22.92,40.24,9.95,1.12,52.27,0.5,10.18,,,,26.53,34.16,0.92,285.31,53.0,,-0.04,,
2021-05-25 03:00:00,2021-05-25 04:00:00,45.49,139.78,3.13,23.92,15.22,39.74,11.72,1.24,51.07,0.5,10.46,,,,26.01,35.01,0.79,274.24,53.15,,-0.03,,
2021-05-25 04:00:00,2021-05-25 05:00:00,31.9,137.72,4.16,21.63,14.83,40.12,11.75,1.03,69.66,0.5,5.56,,,,25.97,32.67,0.52,298.48,53.23,,-0.04,,
2021-05-25 05:00:00,2021-05-25 06:00:00,42.27,125.13,4.09,22.98,15.49,39.9,10.45,0.83,68.23,0.5,0.0,,,,25.51,33.34,0.76,281.55,59.1,,-0.04,,
2021-05-25 06:00:00,2021-05-25 07:00:00,41.02,116.83,4.61,27.93,18.52,39.56,7.7,0.42,43.14,0.5,0.41,,,,25.69,34.92,0.29,294.94,112.78,,-0.03,,
2021-05-25 07:00:00,2021-05-25 08:00:00,36.72,114.34,3.59,24.77,15.91,40.4,4.97,0.43,40.83,0.5,3.58,,,,26.95,34.51,0.49,283.9,276.95,,-0.03,,
2021-05-25 08:00:00,2021-05-25 09:00:00,49.55,115.98,4.57,25.59,17.15,40.12,2.17,0.41,68.37,0.5,6.42,,,,29.41,29.77,0.56,314.69,396.55,,-0.04,,
2021-05-25 09:00:00,2021-05-25 10:00:00,30.18,120.28,4.95,25.22,17.35,40.26,1.35,0.8,63.27,0.5,0.0,,,,31.65,25.05,0.87,333.68,491.85,,-0.05,,
2021-05-25 10:00:00,2021-05-25 11:00:00,47.65,123.69,3.44,25.39,16.25,40.27,1.23,0.45,68.78,0.5,5.54,,,,33.45,22.11,0.91,324.53,566.3,,-0.05,,
2021-05-25 11:00:00,2021-05-25 12:00:00,31.59,112.9,4.81,20.62,14.81,40.12,1.2,0.45,64.57,0.5,7.61,,,,34.86,18.09,1.14,242.06,607.38,,-0.06,,
2021-05-25 12:00:00,2021-05-25 13:00:00,20.51,112.16,5.37,20.36,15.12,40.06,1.2,0.27,33.47,0.5,0.0,,,,35.96,16.83,0.75,334.98,595.95,,-0.06,,
2021-05-25 13:00:00,2021-05-25 14:00:00,19.32,107.66,4.24,18.56,13.02,39.63,1.2,0.52,54.54,0.5,0.0,,,,36.75,14.65,0.9,340.33,531.4,,-0.07,,
2021-05-25 14:00:00,2021-05-25 15:00:00,20.59,93.76,5.21,18.53,13.98,40.03,1.2,0.37,64.19,0.5,0.0,,,,37.22,13.61,0.74,307.65,451.82,,-0.08,,
2021-05-25 15:00:00,2021-05-25 16:00:00,21.57,88.46,3.63,17.43,12.17,39.98,1.2,0.36,53.45,0.5,0.0,,,,37.33,13.4,0.84,312.26,298.18,,-0.12,,
2021-05-25 16:00:00,2021-05-25 17:00:00,53.35,83.08,5.14,17.37,13.35,40.18,1.2,0.44,62.76,0.5,0.48,,,,37.55,12.68,0.71,301.04,159.4,,-0.08,,
2021-05-25 17:00:00,2021-05-25 18:00:00,30.66,87.02,5.25,20.06,14.87,39.98,1.2,0.85,64.14,0.5,9.52,,,,37.29,12.62,0.52,310.39,71.1,,-0.08,,
2021-05-25 18:00:00,2021-05-25 19:00:00,23.59,89.7,4.21,34.39,21.65,39.95,1.2,0.96,59.05,0.5,5.54,,,,35.56,14.17,0.29,280.83,58.25,,-0.04,,
2021-05-25 19:00:00,2021-05-25 20:00:00,19.17,103.78,10.35,81.56,51.66,40.13,1.32,1.99,34.96,3.64,23.14,16.58,,3.62,32.11,19.68,0.23,148.57,49.8,,-0.03,,
2021-05-25 20:00:00,2021-05-25 21:00:00,88.24,164.65,50.05,105.2,96.0,40.02,1.35,3.32,42.75,13.04,51.73,25.61,9.58,12.07,30.67,24.21,0.21,162.9,50.4,,-0.01,,
2021-05-25 21:00:00,2021-05-25 22:00:00,62.71,196.85,66.18,96.77,104.42,39.84,1.27,1.15,34.53,11.27,56.81,22.5,17.29,15.37,30.5,24.71,0.31,234.93,50.77,,-0.02,,
2021-05-25 22:00:00,2021-05-25 23:00:00,59.85,240.99,8.77,76.64,47.71,40.0,2.52,0.29,34.62,14.76,65.92,12.91,31.33,14.25,30.81,20.33,0.49,218.59,50.9,,-0.01,,
2021-05-25 23:00:00,2021-05-26 00:00:00,72.5,184.86,7.31,68.72,42.4,40.1,5.73,0.15,42.72,2.35,23.19,11.04,,,30.09,20.27,0.5,38.46,51.07,,-0.02,,
2021-05-26 00:00:00,2021-05-26 01:00:00,77.05,183.81,7.65,64.11,40.22,39.97,8.8,0.15,40.48,0.5,18.26,,,,29.29,20.97,0.56,94.89,51.45,,-0.01,,
2021-05-26 01:00:00,2021-05-26 02:00:00,43.96,152.18,8.57,65.22,41.55,40.26,10.47,0.77,45.43,0.5,19.58,,,,27.65,24.75,0.26,158.94,51.97,,-0.01,,
2021-05-26 02:00:00,2021-05-26 03:00:00,56.42,143.04,39.0,65.21,65.88,40.34,11.07,0.96,39.28,7.79,32.0,,,,26.3,32.77,0.21,171.68,52.45,,-0.01,,
2021-05-26 03:00:00,2021-05-26 04:00:00,65.36,143.26,60.41,61.97,81.29,39.71,11.08,0.84,36.19,9.49,34.12,6.45,,,26.19,36.88,0.22,173.91,52.78,,-0.01,,
2021-05-26 04:00:00,2021-05-26 05:00:00,64.75,135.18,35.16,57.52,58.73,39.37,11.75,0.52,26.62,9.79,45.04,3.43,,,26.01,35.4,0.46,188.13,52.8,,-0.01,,
2021-05-26 05:00:00,2021-05-26 06:00:00,38.14,140.68,7.48,56.92,36.26,40.09,14.97,0.47,35.25,4.03,28.87,,,,25.89,32.48,0.22,185.67,58.3,,-0.01,,
2021-05-26 06:00:00,2021-05-26 07:00:00,40.75,144.29,27.24,59.4,53.39,40.21,19.4,0.4,25.84,0.5,16.92,4.32,,,26.48,34.43,0.3,211.86,107.08,,0.0,,
2021-05-26 07:00:00,2021-05-26 08:00:00,77.65,147.73,10.74,46.74,33.46,38.96,23.1,0.32,38.06,0.5,15.25,2.04,,,28.66,30.18,0.51,256.7,247.65,,-0.01,,
2021-05-26 08:00:00,2021-05-26 09:00:00,,,,,,29.66,,,14.3,0.5,15.07,,,,31.64,23.5,0.24,265.84,373.23,,-0.03,,
2021-05-26 09:00:00,2021-05-26 10:00:00,76.0,249.29,6.29,31.98,21.84,,13.6,0.68,,0.5,7.54,,,0.42,34.09,18.23,0.29,285.08,459.1,,-0.04,,
2021-05-26 10:00:00,2021-05-26 11:00:00,57.17,215.04,4.15,29.23,18.75,,9.68,0.74,,0.5,7.02,,,16.11,35.2,15.07,0.55,318.65,515.83,,-0.05,,
2021-05-26 11:00:00,2021-05-26 12:00:00,42.87,155.66,2.95,28.29,17.29,30.03,5.5,1.01,,0.5,10.98,,,22.9,35.82,14.28,0.93,264.48,557.88,,-0.05,,
2021-05-26 12:00:00,2021-05-26 13:00:00,36.75,132.23,7.92,20.27,17.12,29.67,1.57,0.77,40.14,,,,,,36.91,13.33,0.9,161.38,555.53,,-0.07,,
2021-05-26 13:00:00,2021-05-26 14:00:00,49.83,114.86,6.5,19.59,15.61,29.71,1.35,0.42,43.35,,,,,,37.41,12.71,0.59,87.91,506.55,,-0.07,,
2021-05-26 14:00:00,2021-05-26 15:00:00,33.64,110.53,6.33,18.35,14.82,30.17,1.23,0.7,41.66,,,,,,37.67,12.16,0.75,328.59,429.0,,-0.09,,
2021-05-26 15:00:00,2021-05-26 16:00:00,27.36,105.98,4.29,15.7,11.78,29.73,1.22,0.69,43.94,,,,,,37.84,10.96,0.86,317.57,289.27,,-0.09,,
2021-05-26 16:00:00,2021-05-26 17:00:00,41.88,96.32,4.89,19.5,14.28,29.87,1.2,0.68,46.59,0.5,5.3,,,,38.02,10.95,0.63,304.96,156.58,,-0.09,,
2021-05-26 17:00:00,2021-05-26 18:00:00,41.82,92.38,5.13,19.47,14.46,29.8,1.2,1.55,56.63,0.5,19.67,,,,37.86,10.91,0.61,291.12,46.77,,-0.07,,
2021-05-26 18:00:00,2021-05-26 19:00:00,41.03,87.95,5.02,42.89,26.83,29.68,1.65,2.0,34.77,0.5,10.61,,,,36.31,13.15,0.17,312.3,38.15,,-0.07,,
2021-05-26 19:00:00,2021-05-26 20:00:00,33.43,119.2,5.97,67.19,40.51,29.82,4.28,3.2,15.41,4.24,22.18,10.72,,,33.21,17.25,0.2,144.58,21.08,,-0.05,,
2021-05-26 20:00:00,2021-05-26 21:00:00,77.18,333.22,14.8,93.81,61.74,30.48,8.1,4.49,29.8,10.15,37.57,22.77,10.18,11.7,31.77,20.31,0.23,149.77,20.8,,-0.05,,
2021-05-26 21:00:00,2021-05-26 22:00:00,83.07,285.02,80.52,99.02,117.09,30.07,12.05,0.33,22.58,10.47,41.81,18.31,12.86,8.32,30.25,25.33,0.23,155.53,21.55,,-0.04,,
2021-05-26 22:00:00,2021-05-26 23:00:00,89.99,278.02,117.73,87.44,140.68,30.2,16.7,1.76,25.7,11.82,55.02,42.33,,10.13,29.41,32.58,0.22,177.31,21.98,,-0.04,,
2021-05-26 23:00:00,2021-05-27 00:00:00,75.45,247.01,134.9,77.04,148.89,29.88,18.93,2.23,16.19,14.21,66.84,25.16,31.37,14.97,28.31,37.5,0.22,183.11,22.23,,-0.03,,
2021-05-27 00:00:00,2021-05-27 01:00:00,57.36,215.07,110.27,70.42,125.67,30.04,20.52,0.68,12.16,10.43,49.2,13.84,22.65,7.34,27.83,36.92,0.21,179.72,22.38,,-0.03,,
2021-05-27 01:00:00,2021-05-27 02:00:00,34.87,186.79,109.24,71.33,125.34,30.25,21.85,0.29,15.83,10.13,44.14,19.25,3.91,2.46,28.26,34.22,0.3,180.89,22.05,,-0.03,,
2021-05-27 02:00:00,2021-05-27 03:00:00,61.49,182.18,19.02,57.49,45.79,29.5,22.65,0.34,38.96,7.46,34.77,15.61,,,28.5,29.31,0.63,230.24,22.05,,-0.03,,
2021-05-27 03:00:00,2021-05-27 04:00:00,63.63,209.94,5.63,33.7,22.43,30.04,24.95,0.15,21.92,0.5,12.1,,,,27.83,33.35,1.27,251.73,21.67,,-0.02,,
2021-05-27 04:00:00,2021-05-27 05:00:00,44.56,95.27,5.69,22.75,16.66,29.82,27.05,0.15,25.79,0.5,7.16,,,,27.27,36.25,1.32,258.75,21.7,,-0.03,,
2021-05-27 05:00:00,2021-05-27 06:00:00,25.71,95.38,6.49,20.29,15.03,29.8,28.87,0.47,23.96,0.5,0.0,,,,26.44,39.65,1.23,256.39,29.03,,0.01,,
2021-05-27 06:00:00,2021-05-27 07:00:00,37.41,121.61,5.24,19.86,14.76,30.3,29.73,0.68,26.05,0.5,0.0,,,,26.57,42.59,1.21,260.2,79.7,,-0.01,,
2021-05-27 07:00:00,2021-05-27 08:00:00,41.57,90.76,9.02,21.11,18.45,29.87,30.35,0.45,24.6,0.5,0.0,,,,27.69,42.82,1.39,267.82,215.15,,-0.02,,
2021-05-27 08:00:00,2021-05-27 09:00:00,44.27,113.19,7.26,19.17,16.01,29.6,29.75,0.54,28.75,0.5,2.21,,,,30.02,39.96,0.67,293.89,333.27,,-0.03,,
2021-05-27 09:00:00,2021-05-27 10:00:00,29.65,137.94,7.92,20.12,17.05,30.24,28.7,0.43,27.57,0.5,3.54,,,,31.92,36.78,0.77,277.62,429.75,,-0.03,,
2021-05-27 10:00:00,2021-05-27 11:00:00,26.7,138.36,7.48,18.92,16.04,30.27,27.57,0.25,25.8,0.5,0.33,,,,34.15,30.86,0.84,300.32,506.48,,-0.04,,
2021-05-27 11:00:00,2021-05-27 12:00:00,42.9,125.28,4.7,15.73,12.12,30.06,22.43,0.15,16.71,0.5,9.01,,,,36.34,22.06,0.61,311.5,554.33,,-0.05,,
2021-05-27 12:00:00,2021-05-27 13:00:00,28.7,131.47,3.6,14.84,10.73,30.38,13.95,0.15,15.12,0.5,0.0,,,,37.61,16.53,0.88,161.6,554.5,,-0.04,,
2021-05-27 13:00:00,2021-05-27 14:00:00,21.12,115.97,5.74,9.9,9.87,30.32,10.82,1.09,26.63,0.5,0.0,,,,38.47,14.36,0.73,308.49,513.65,,-0.06,,
2021-05-27 14:00:00,2021-05-27 15:00:00,15.55,102.98,4.1,12.28,9.82,29.68,11.05,0.95,41.06,0.5,0.0,,,,38.96,12.77,0.66,326.29,422.58,,-0.06,,
2021-05-27 15:00:00,2021-05-27 16:00:00,14.44,107.08,3.95,17.74,12.6,30.17,11.32,0.91,41.22,0.5,0.0,,,,39.28,11.57,0.54,348.31,280.48,,-0.09,,
2021-05-27 16:00:00,2021-05-27 17:00:00,21.66,100.97,4.03,29.71,19.02,30.04,10.2,0.83,40.33,0.5,0.84,,,,39.31,10.75,0.51,260.44,154.7,,-0.06,,
2021-05-27 17:00:00,2021-05-27 18:00:00,43.48,88.41,4.4,31.96,20.52,29.62,9.35,1.01,39.39,0.5,17.38,,,,38.76,12.13,0.36,73.66,31.38,,-0.07,,
2021-05-27 18:00:00,2021-05-27 19:00:00,48.46,155.84,4.02,44.31,26.79,30.07,9.7,1.99,23.26,2.42,22.88,8.95,6.55,0.84,36.32,15.77,0.36,126.91,10.25,,-0.06,,
2021-05-27 19:00:00,2021-05-27 20:00:00,101.27,375.02,6.54,70.28,42.61,30.24,11.78,3.47,27.76,7.71,59.21,19.18,25.82,16.43,33.57,20.84,0.34,142.49,1.23,,-0.06,,
2021-05-27 20:00:00,2021-05-27 21:00:00,110.81,381.87,4.12,77.52,44.53,30.18,12.88,3.24,30.63,8.01,54.93,8.0,24.15,14.55,33.78,24.17,0.75,142.06,1.83,,-0.05,,
2021-05-27 21:00:00,2021-05-27 22:00:00,86.37,221.89,5.41,52.93,32.48,30.19,10.57,0.79,42.13,3.22,16.92,14.92,,,32.99,26.47,0.76,138.77,,,-0.06,,
2021-05-27 22:00:00,2021-05-27 23:00:00,64.96,192.67,4.21,53.13,31.62,30.01,14.15,0.9,33.48,0.5,13.85,10.82,,,32.21,28.32,0.78,151.91,,,-0.05,,
2021-05-27 23:00:00,2021-05-28 00:00:00,61.41,198.35,4.9,47.33,29.1,29.93,18.2,1.03,41.54,0.5,15.68,8.24,,,31.7,29.64,1.28,145.99,0.4,,-0.06,,
2021-05-28 00:00:00,2021-05-28 01:00:00,70.94,190.88,3.97,16.64,12.02,30.59,20.5,0.6,38.59,0.5,5.66,,,,30.16,41.24,1.81,149.64,0.3,,-0.02,,
2021-05-28 01:00:00,2021-05-28 02:00:00,67.36,177.08,4.07,12.26,9.77,30.03,21.48,0.68,34.05,0.5,0.0,,,,29.13,48.8,1.59,143.04,0.4,,-0.05,,
2021-05-28 02:00:00,2021-05-28 03:00:00,49.81,123.57,4.24,7.49,7.38,30.26,21.77,0.25,29.97,0.5,0.0,,,,28.11,56.26,2.04,149.34,,,-0.02,,
2021-05-28 03:00:00,2021-05-28 04:00:00,35.06,110.85,4.11,5.5,6.21,30.11,21.45,0.18,29.64,0.5,0.0,,,,27.39,57.48,1.75,151.03,0.8,,-0.03,,
2021-05-28 04:00:00,2021-05-28 05:00:00,41.03,78.72,3.79,5.49,5.95,30.03,21.1,0.17,24.76,0.5,0.0,,,,26.75,59.45,1.87,145.91,0.78,,-0.02,,
2021-05-28 05:00:00,2021-05-28 06:00:00,29.18,92.89,4.5,5.78,6.68,29.96,21.05,0.51,22.9,0.5,0.0,,,,26.05,61.7,2.07,139.01,2.2,,-0.02,,
2021-05-28 06:00:00,2021-05-28 07:00:00,23.69,73.54,4.25,6.68,6.96,29.76,20.82,0.55,23.97,0.5,0.0,,,,26.01,61.6,2.08,148.03,36.17,,-0.01,,
2021-05-28 07:00:00,2021-05-28 08:00:00,47.44,73.11,4.66,5.55,6.68,29.68,20.42,0.56,24.68,0.5,0.0,,,,26.62,59.57,2.09,152.08,175.9,,-0.01,,
2021-05-28 08:00:00,2021-05-28 09:00:00,29.51,31.87,4.44,6.43,6.97,30.1,20.0,0.42,23.51,0.5,0.0,,,,27.85,55.82,1.93,135.08,301.62,,-0.03,,
2021-05-28 09:00:00,2021-05-28 10:00:00,21.76,63.03,4.28,6.9,7.06,29.88,17.73,0.74,26.09,0.5,0.0,,,,28.91,52.14,2.11,136.58,363.62,,-0.02,,
2021-05-28 10:00:00,2021-05-28 11:00:00,17.63,70.45,4.57,6.84,7.29,29.62,15.4,0.76,36.35,0.5,0.0,,,,30.31,47.93,2.0,140.62,419.2,,-0.02,,
2021-05-28 11:00:00,2021-05-28 12:00:00,23.32,70.53,4.93,5.66,6.96,30.57,15.32,0.15,33.95,0.5,0.0,,,,31.63,43.67,1.74,157.91,448.9,,-0.02,,
2021-05-28 12:00:00,2021-05-28 13:00:00,20.42,102.39,3.98,7.25,7.03,29.76,13.67,0.15,37.5,0.5,0.0,,,,33.05,39.86,1.51,157.06,499.82,,-0.05,,
2021-05-28 13:00:00,2021-05-28 14:00:00,16.37,84.34,3.73,6.47,6.43,30.34,11.28,0.41,28.8,0.5,0.0,,,,34.22,36.44,1.09,193.58,393.88,,-0.07,,
2021-05-28 14:00:00,2021-05-28 15:00:00,41.28,72.09,5.47,5.39,7.24,30.11,9.53,0.76,31.34,0.5,0.0,,,,35.12,32.85,0.75,191.63,335.12,,-0.08,,
2021-05-28 15:00:00,2021-05-28 16:00:00,27.81,88.96,3.44,7.24,6.61,19.19,10.07,0.62,48.09,0.5,0.0,,,,35.71,30.47,0.76,191.09,261.4,,-0.1,,
2021-05-28 16:00:00,2021-05-28 17:00:00,18.05,89.09,3.63,9.53,7.98,14.84,10.57,0.82,60.98,0.5,0.0,,,,36.08,30.04,0.94,167.92,148.72,,-0.09,,
2021-05-28 17:00:00,2021-05-28 18:00:00,16.39,93.47,4.86,11.25,9.87,14.84,11.33,0.92,54.28,0.5,0.0,,,,36.08,30.85,0.78,159.33,25.3,,-0.07,,
2021-05-28 18:00:00,2021-05-28 19:00:00,14.0,102.69,4.84,21.39,15.25,14.84,14.62,0.97,67.42,0.5,0.0,,,2.5,34.95,33.11,0.91,123.28,8.88,,-0.07,,
2021-05-28 19:00:00,2021-05-28 20:00:00,35.3,142.99,4.92,30.86,20.97,14.84,16.52,1.4,34.07,0.5,0.0,,,8.14,33.91,34.49,0.93,127.63,0.3,,-0.05,,
2021-05-28 20:00:00,2021-05-28 21:00:00,59.7,143.3,4.85,35.13,22.56,14.84,16.65,1.53,29.2,0.5,0.0,,2.01,,33.19,37.7,1.16,122.7,,,-0.06,,
2021-05-28 21:00:00,2021-05-28 22:00:00,50.85,137.99,4.67,29.82,19.59,14.84,16.22,0.63,24.6,0.5,0.0,,2.99,,32.3,42.8,1.14,134.3,,,-0.04,,
2021-05-28 22:00:00,2021-05-28 23:00:00,45.76,133.43,4.55,23.84,16.31,14.84,16.23,0.31,25.71,0.5,0.0,,,,31.55,44.6,1.12,166.52,,,-0.05,,
2021-05-28 23:00:00,2021-05-29 00:00:00,30.77,116.53,3.9,16.16,11.72,14.84,16.8,0.23,24.53,0.5,0.0,,,,31.29,45.33,1.54,146.97,,,-0.04,,
2021-05-29 00:00:00,2021-05-29 01:00:00,35.62,116.23,3.97,9.54,8.25,14.84,17.8,0.19,23.33,0.5,0.0,,,,30.1,47.72,1.9,164.7,,,-0.03,,
